team,season,season_type,total_off_yards,pass_attempts,complete_pass,incomplete_pass,passing_yards,air_yards,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,first_down_pass,first_down_rush,rush_touchdown,pass_touchdown,interception_off,fumble_off,offense_snaps,rush_snaps_off,pass_snaps_off,total_off_points,total_def_points,rush_pct_off,pass_pct_off,yps,adot,air_yards_share,target_share,comp_pct,int_pct,pass_td_pct,ypa,rec_td_pct,yptarget,ayptarget,ypr,rush_td_pct,ypc,total_tds,td_pct,total_yards,yptouch,interception_def,fumble_def,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,def_touchdown,defense_snaps,rush_snaps_def,pass_snaps_def,average_solo_tackle,average_assist_tackle,average_tackle_with_assist,average_sack,average_qb_hit,average_def_touchdown,rush_pct_def,pass_pct_def
CHI,2023,REG,5820,498.0,321.0,177.0,3421.0,3775.0,3421.0,1722.0,535,2399.0,169.0,137.0,17.0,19.0,15.0,24.0,1101,523,566,358.0,24.0,0.48,0.51,5.29,7.58,0.782,1.062,0.645,0.03,0.038,6.87,0.038,6.87,7.58,10.66,0.032,4.48,55.0,0.04,9241.0,6.82,22.0,18.0,584.0,240.0,113.0,30.0,85.0,2,1040,379,650,34.35294117647059,14.117647058823527,6.647058823529412,1.7647058823529411,5.0,0.1176470588235294,0.36,0.62
CIN,2023,REG,5784,601.0,420.0,181.0,4257.0,3878.0,4257.0,2368.0,383,1527.0,208.0,90.0,12.0,27.0,14.0,11.0,1049,367,665,355.0,6.0,0.35,0.63,5.51,6.453,11.752,20.724,0.699,0.023,0.045,7.08,0.045,7.08,6.45,10.14,0.031,3.99,66.0,0.05,10041.0,7.15,17.0,16.0,598.0,263.0,115.0,44.0,104.0,1,1058,448,601,35.1764705882353,15.470588235294118,6.764705882352941,2.588235294117647,6.117647058823529,0.0588235294117647,0.42,0.57
CLE,2023,POST,363,44.0,34.0,10.0,307.0,314.0,307.0,130.0,20,56.0,14.0,4.0,1.0,1.0,2.0,0.0,70,20,50,16.0,12.0,0.29,0.71,5.19,7.136,0.074,0.08,0.773,0.045,0.023,6.98,0.023,6.98,7.14,9.03,0.05,2.8,3.0,0.03,670.0,6.84,0.0,0.0,25.0,9.0,6.0,0.0,1.0,0,44,19,22,34.22222222222222,11.555555555555555,6.0,2.7222222222222223,5.777777777777778,0.1666666666666666,0.43,0.5
CLE,2023,REG,6028,601.0,355.0,246.0,4011.0,5299.0,4011.0,1853.0,525,2017.0,173.0,121.0,15.0,24.0,23.0,26.0,1196,514,667,383.0,30.0,0.43,0.56,5.04,8.817,1.244,1.097,0.591,0.038,0.04,6.67,0.04,6.67,8.82,11.3,0.029,3.84,63.0,0.04,10039.0,6.78,18.0,20.0,591.0,199.0,102.0,49.0,103.0,3,1006,407,584,34.22222222222222,11.555555555555555,6.0,2.7222222222222223,5.777777777777778,0.1666666666666666,0.4,0.58
DAL,2023,POST,526,58.0,41.0,17.0,403.0,522.0,403.0,151.0,27,123.0,25.0,8.0,1.0,3.0,2.0,0.0,91,27,64,33.0,6.0,0.3,0.7,5.78,9.0,0.09,0.091,0.707,0.034,0.052,6.95,0.052,6.95,9.0,9.83,0.037,4.56,7.0,0.06,929.0,7.37,0.0,0.0,27.0,15.0,5.0,0.0,3.0,0,54,32,21,31.77777777777778,14.5,6.222222222222222,2.555555555555556,5.333333333333333,0.3333333333333333,0.59,0.39
DAL,2023,REG,6580,604.0,428.0,176.0,4660.0,4794.0,4660.0,2043.0,470,1920.0,229.0,113.0,14.0,36.0,10.0,12.0,1127,447,657,466.0,6.0,0.4,0.58,5.84,7.937,0.829,0.945,0.709,0.017,0.06,7.72,0.06,7.72,7.94,10.89,0.03,4.09,86.0,0.06,11240.0,7.48,17.0,20.0,545.0,246.0,107.0,46.0,93.0,6,1019,449,554,31.77777777777778,14.5,6.222222222222222,2.555555555555556,5.333333333333333,0.3333333333333333,0.44,0.54
DEN,2023,REG,5376,504.0,337.0,167.0,3566.0,3754.0,3566.0,2067.0,455,1810.0,154.0,116.0,9.0,28.0,9.0,27.0,1023,438,564,351.0,12.0,0.43,0.55,5.26,7.448,12.472,12.293,0.669,0.018,0.056,7.08,0.056,7.08,7.45,10.58,0.02,3.98,65.0,0.05,8942.0,6.9,11.0,26.0,597.0,255.0,122.0,42.0,96.0,1,1087,458,614,35.11764705882353,15.0,7.176470588235294,2.4705882352941178,5.647058823529412,0.0588235294117647,0.42,0.56
DET,2023,POST,1212,111.0,77.0,34.0,837.0,756.0,837.0,440.0,80,375.0,50.0,22.0,7.0,4.0,0.0,2.0,198,73,118,86.0,0.0,0.37,0.6,6.12,6.811,0.117,0.154,0.694,0.0,0.036,7.54,0.036,7.54,6.81,10.87,0.088,4.69,15.0,0.06,2049.0,7.65,3.0,1.0,99.0,39.0,17.0,8.0,19.0,0,182,63,117,35.65,12.75,5.3,2.45,6.7,0.05,0.35,0.64
DET,2023,REG,6917,594.0,408.0,186.0,4606.0,4086.0,4606.0,2156.0,501,2311.0,228.0,124.0,27.0,30.0,12.0,19.0,1142,479,638,456.0,18.0,0.42,0.56,6.06,6.879,0.633,0.822,0.687,0.02,0.051,7.75,0.051,7.75,6.88,11.29,0.054,4.61,87.0,0.06,11523.0,7.67,16.0,15.0,614.0,216.0,89.0,41.0,115.0,1,1041,401,630,35.65,12.75,5.3,2.45,6.7,0.05,0.39,0.61
GB,2023,POST,745,53.0,37.0,16.0,466.0,424.0,466.0,202.0,61,279.0,21.0,17.0,3.0,5.0,2.0,2.0,117,59,56,63.0,0.0,0.5,0.48,6.37,8.0,0.72,0.746,0.698,0.038,0.094,8.79,0.094,8.79,8.0,12.59,0.049,4.57,13.0,0.09,1211.0,8.02,2.0,0.0,88.0,32.0,9.0,5.0,14.0,1,155,50,103,37.47368421052632,15.68421052631579,6.473684210526316,2.631578947368421,6.105263157894737,0.1578947368421052,0.32,0.66
GB,2023,REG,6115,570.0,374.0,196.0,4210.0,4940.0,4210.0,1925.0,443,1905.0,211.0,101.0,11.0,32.0,11.0,18.0,1057,429,612,377.0,0.0,0.41,0.58,5.79,8.667,8.387,8.028,0.656,0.019,0.056,7.39,0.056,7.39,8.67,11.26,0.025,4.3,75.0,0.05,10325.0,7.44,7.0,18.0,624.0,266.0,114.0,45.0,102.0,2,1066,484,568,37.47368421052632,15.68421052631579,6.473684210526316,2.631578947368421,6.105263157894737,0.1578947368421052,0.45,0.53
HOU,2023,POST,569,55.0,36.0,19.0,455.0,427.0,455.0,256.0,36,114.0,18.0,4.0,1.0,3.0,0.0,1.0,91,32,55,37.0,0.0,0.35,0.6,6.25,7.764,0.81,0.632,0.655,0.0,0.055,8.27,0.055,8.27,7.76,12.64,0.028,3.17,7.0,0.06,1024.0,8.06,2.0,0.0,87.0,27.0,14.0,7.0,12.0,2,137,62,75,37.0,16.63157894736842,7.736842105263157,2.789473684210526,6.315789473684211,0.1578947368421052,0.45,0.55
HOU,2023,REG,6215,584.0,372.0,212.0,4578.0,5177.0,4578.0,1982.0,446,1637.0,215.0,84.0,12.0,27.0,8.0,17.0,1088,442,636,372.0,6.0,0.41,0.58,5.71,8.865,9.824,6.713,0.637,0.014,0.046,7.84,0.046,7.84,8.86,12.31,0.027,3.67,66.0,0.05,10793.0,7.7,14.0,19.0,616.0,289.0,133.0,46.0,108.0,1,1087,465,615,37.0,16.63157894736842,7.736842105263157,2.789473684210526,6.315789473684211,0.1578947368421052,0.43,0.57
IND,2023,REG,5941,564.0,355.0,209.0,3882.0,4255.0,3882.0,1863.0,479,2059.0,178.0,113.0,19.0,18.0,10.0,17.0,1099,467,620,365.0,6.0,0.42,0.56,5.41,7.544,8.92,10.642,0.629,0.018,0.032,6.88,0.032,6.88,7.54,10.94,0.04,4.3,55.0,0.04,9823.0,7.03,15.0,25.0,648.0,270.0,135.0,51.0,100.0,4,1138,509,614,38.11764705882353,15.882352941176473,7.9411764705882355,3.0,5.882352941176471,0.2352941176470588,0.45,0.54
JAX,2023,REG,6023,606.0,412.0,194.0,4377.0,4981.0,4377.0,1945.0,455,1646.0,199.0,98.0,17.0,22.0,14.0,26.0,1120,437,665,366.0,6.0,0.39,0.59,5.38,8.219,0.997,1.065,0.68,0.023,0.036,7.22,0.036,7.22,8.22,10.62,0.037,3.62,61.0,0.04,10400.0,7.06,16.0,18.0,591.0,246.0,109.0,40.0,102.0,2,1080,403,658,34.76470588235294,14.470588235294118,6.411764705882353,2.3529411764705883,6.0,0.1176470588235294,0.37,0.61
KC,2023,POST,1563,148.0,104.0,44.0,1051.0,973.0,1051.0,536.0,120,512.0,53.0,29.0,3.0,6.0,1.0,12.0,274,113,154,95.0,0.0,0.41,0.56,5.7,6.574,0.248,0.325,0.703,0.007,0.041,7.1,0.041,7.1,6.57,10.11,0.025,4.27,15.0,0.04,2614.0,7.03,2.0,6.0,144.0,59.0,10.0,7.0,23.0,0,265,102,161,37.095238095238095,12.523809523809524,4.571428571428571,3.0476190476190474,6.761904761904762,0.0952380952380952,0.38,0.61
KC,2023,REG,6166,618.0,421.0,197.0,4383.0,4095.0,4376.0,2673.0,418,1783.0,216.0,107.0,9.0,28.0,17.0,17.0,1081,394,661,362.0,18.0,0.36,0.61,5.7,6.626,1.045,1.358,0.681,0.028,0.045,7.09,0.045,7.08,6.63,10.39,0.022,4.27,65.0,0.04,10542.0,7.24,8.0,26.0,635.0,204.0,86.0,57.0,119.0,2,1049,423,610,37.095238095238095,12.523809523809524,4.571428571428571,3.0476190476190474,6.761904761904762,0.0952380952380952,0.4,0.58
LA,2023,POST,435,36.0,25.0,11.0,367.0,335.0,367.0,207.0,17,68.0,15.0,4.0,0.0,2.0,0.0,1.0,55,17,38,23.0,0.0,0.31,0.69,7.91,9.306,0.073,0.066,0.694,0.0,0.056,10.19,0.056,10.19,9.31,14.68,0.0,4.0,4.0,0.05,802.0,10.28,0.0,1.0,29.0,15.0,2.0,3.0,5.0,0,55,22,30,31.27777777777778,16.38888888888889,6.833333333333333,2.4444444444444446,5.0,0.0,0.4,0.55
LA,2023,REG,6345,570.0,361.0,209.0,4300.0,4507.0,4298.0,2044.0,478,2045.0,206.0,110.0,20.0,26.0,13.0,7.0,1100,472,619,413.0,6.0,0.43,0.56,5.77,7.907,0.983,1.05,0.633,0.023,0.046,7.54,0.046,7.54,7.91,11.91,0.042,4.28,72.0,0.05,10643.0,7.55,10.0,17.0,534.0,280.0,121.0,41.0,85.0,0,1085,417,646,31.27777777777778,16.38888888888889,6.833333333333333,2.4444444444444446,5.0,0.0,0.38,0.6
LAC,2023,REG,5954,624.0,409.0,215.0,4312.0,4733.0,4295.0,2160.0,431,1642.0,204.0,89.0,11.0,24.0,8.0,26.0,1107,421,675,343.0,18.0,0.38,0.61,5.38,7.585,1.195,1.216,0.655,0.013,0.038,6.91,0.038,6.88,7.58,10.5,0.026,3.81,59.0,0.04,10249.0,7.0,9.0,22.0,637.0,228.0,116.0,48.0,86.0,0,1114,447,647,37.47058823529412,13.411764705882351,6.823529411764706,2.823529411764706,5.0588235294117645,0.0,0.4,0.58
LV,2023,REG,5208,539.0,348.0,191.0,3666.0,4281.0,3661.0,1606.0,415,1542.0,182.0,83.0,11.0,20.0,18.0,14.0,1014,400,597,301.0,6.0,0.39,0.59,5.14,7.942,0.808,0.879,0.646,0.033,0.037,6.8,0.037,6.79,7.94,10.52,0.027,3.72,51.0,0.04,8869.0,6.81,13.0,17.0,624.0,269.0,111.0,46.0,87.0,5,1090,462,610,36.70588235294117,15.823529411764708,6.529411764705882,2.7058823529411766,5.117647058823529,0.2941176470588235,0.42,0.56
MIA,2023,POST,275,38.0,20.0,18.0,199.0,289.0,199.0,90.0,18,76.0,8.0,5.0,0.0,1.0,1.0,0.0,59,18,41,7.0,0.0,0.31,0.69,4.66,7.605,0.067,0.077,0.526,0.026,0.026,5.24,0.026,5.24,7.61,9.95,0.0,4.22,2.0,0.03,474.0,6.24,0.0,3.0,33.0,23.0,5.0,0.0,5.0,0,75,34,41,34.833333333333336,15.27777777777778,7.333333333333333,3.111111111111111,7.555555555555555,0.2222222222222222,0.45,0.55
MIA,2023,REG,7006,551.0,393.0,158.0,4698.0,4306.0,4698.0,2227.0,456,2308.0,223.0,113.0,28.0,30.0,15.0,23.0,1055,439,597,482.0,24.0,0.42,0.57,6.64,7.815,0.992,1.122,0.713,0.027,0.054,8.53,0.054,8.53,7.81,11.95,0.061,5.06,88.0,0.06,11704.0,8.36,15.0,19.0,594.0,252.0,127.0,56.0,131.0,4,1059,415,626,34.833333333333336,15.27777777777778,7.333333333333333,3.111111111111111,7.555555555555555,0.2222222222222222,0.39,0.59
MIN,2023,REG,6253,612.0,424.0,188.0,4700.0,4930.0,4700.0,1926.0,393,1553.0,220.0,79.0,7.0,30.0,19.0,25.0,1072,387,676,333.0,6.0,0.36,0.63,5.83,8.056,12.739,21.103,0.693,0.031,0.049,7.68,0.049,7.68,8.06,11.08,0.018,3.95,67.0,0.05,10953.0,7.66,11.0,25.0,638.0,279.0,124.0,43.0,87.0,2,1098,433,646,37.52941176470589,16.41176470588235,7.294117647058823,2.5294117647058822,5.117647058823529,0.1176470588235294,0.39,0.59
NE,2023,REG,5019,536.0,351.0,185.0,3392.0,4096.0,3389.0,1845.0,416,1627.0,153.0,93.0,10.0,16.0,21.0,17.0,1022,411,605,233.0,30.0,0.4,0.59,4.91,7.642,5.491,5.826,0.655,0.039,0.03,6.33,0.03,6.32,7.64,9.66,0.024,3.91,42.0,0.03,8408.0,6.45,10.0,26.0,608.0,267.0,118.0,36.0,75.0,1,1096,454,613,35.76470588235294,15.705882352941176,6.941176470588236,2.117647058823529,4.411764705882353,0.0588235294117647,0.41,0.56
NO,2023,REG,5967,595.0,406.0,189.0,4225.0,5016.0,4225.0,1799.0,482,1742.0,199.0,112.0,13.0,28.0,11.0,15.0,1125,459,643,386.0,12.0,0.41,0.57,5.3,8.43,0.916,0.913,0.682,0.018,0.047,7.1,0.047,7.1,8.43,10.41,0.027,3.61,69.0,0.05,10192.0,6.87,18.0,14.0,567.0,262.0,100.0,34.0,72.0,2,1059,446,596,33.35294117647059,15.411764705882351,5.882352941176471,2.0,4.235294117647059,0.1176470588235294,0.42,0.56
NYG,2023,REG,5225,506.0,338.0,168.0,3351.0,3786.0,3351.0,1601.0,455,1874.0,141.0,97.0,11.0,15.0,12.0,22.0,1061,449,600,250.0,12.0,0.42,0.57,4.92,7.482,0.738,0.966,0.668,0.024,0.03,6.62,0.03,6.62,7.48,9.91,0.024,4.12,41.0,0.03,8576.0,6.6,18.0,27.0,639.0,240.0,86.0,34.0,76.0,3,1093,468,614,37.588235294117645,14.117647058823527,5.0588235294117645,2.0,4.470588235294118,0.1764705882352941,0.43,0.56
NYJ,2023,REG,5020,586.0,356.0,230.0,3373.0,4000.0,3373.0,1782.0,390,1647.0,156.0,77.0,8.0,11.0,15.0,35.0,1057,385,664,246.0,12.0,0.36,0.63,4.75,6.826,0.91,1.236,0.608,0.026,0.019,5.76,0.019,5.76,6.83,9.47,0.021,4.22,30.0,0.02,8393.0,6.3,17.0,27.0,597.0,265.0,121.0,48.0,98.0,3,1089,506,567,35.11764705882353,15.588235294117649,7.117647058823529,2.823529411764706,5.764705882352941,0.1764705882352941,0.46,0.52
PHI,2023,POST,292,35.0,25.0,10.0,250.0,275.0,250.0,102.0,16,42.0,9.0,3.0,0.0,1.0,0.0,1.0,54,16,38,9.0,0.0,0.3,0.7,5.41,7.857,0.052,0.058,0.714,0.0,0.029,7.14,0.029,7.14,7.86,10.0,0.0,2.62,2.0,0.03,542.0,7.13,0.0,1.0,38.0,15.0,5.0,4.0,5.0,0,69,29,40,37.77777777777778,13.166666666666666,4.333333333333333,2.611111111111111,5.777777777777778,0.1666666666666666,0.42,0.58
PHI,2023,REG,6257,547.0,369.0,178.0,4067.0,4844.0,4067.0,1786.0,511,2190.0,197.0,149.0,22.0,24.0,16.0,25.0,1114,501,603,415.0,12.0,0.45,0.54,5.62,8.856,0.917,0.907,0.675,0.029,0.044,7.44,0.044,7.44,8.86,11.02,0.043,4.29,70.0,0.05,10324.0,7.23,9.0,19.0,642.0,222.0,73.0,43.0,99.0,3,1110,406,695,37.77777777777778,13.166666666666666,4.333333333333333,2.611111111111111,5.777777777777778,0.1666666666666666,0.37,0.63
PIT,2023,POST,335,38.0,22.0,16.0,229.0,282.0,229.0,99.0,23,106.0,14.0,6.0,0.0,2.0,1.0,2.0,63,23,39,17.0,0.0,0.37,0.62,5.32,7.421,0.057,0.068,0.579,0.026,0.053,6.03,0.053,6.03,7.42,10.41,0.0,4.61,4.0,0.05,564.0,6.8,0.0,0.0,39.0,16.0,2.0,2.0,3.0,0,66,33,32,36.388888888888886,14.11111111111111,6.555555555555555,2.7222222222222223,5.944444444444445,0.1111111111111111,0.5,0.48
PIT,2023,REG,5431,497.0,323.0,174.0,3421.0,3785.0,3414.0,1738.0,488,2010.0,153.0,115.0,16.0,13.0,9.0,21.0,1032,466,542,290.0,0.0,0.45,0.53,5.26,7.616,0.765,0.888,0.65,0.018,0.026,6.88,0.026,6.87,7.62,10.57,0.033,4.12,42.0,0.03,8845.0,6.76,16.0,24.0,616.0,238.0,116.0,47.0,104.0,2,1080,448,617,36.388888888888886,14.11111111111111,6.555555555555555,2.7222222222222223,5.944444444444445,0.1111111111111111,0.41,0.57
SEA,2023,REG,5747,563.0,371.0,192.0,4167.0,4121.0,4167.0,2019.0,382,1580.0,189.0,93.0,11.0,23.0,12.0,8.0,998,372,612,346.0,0.0,0.37,0.61,5.76,7.32,6.016,9.23,0.659,0.021,0.041,7.4,0.041,7.4,7.32,11.23,0.029,4.14,57.0,0.04,9914.0,7.53,11.0,17.0,652.0,289.0,117.0,47.0,95.0,3,1148,504,631,38.35294117647059,17.0,6.882352941176471,2.764705882352941,5.588235294117647,0.1764705882352941,0.44,0.55
SF,2023,POST,1171,108.0,67.0,41.0,795.0,913.0,795.0,403.0,88,376.0,39.0,23.0,5.0,4.0,1.0,2.0,201,84,112,80.0,0.0,0.42,0.56,5.83,8.454,0.936,1.385,0.62,0.009,0.037,7.36,0.037,7.36,8.45,11.87,0.057,4.27,13.0,0.05,1966.0,7.48,3.0,8.0,121.0,47.0,17.0,5.0,18.0,0,214,86,127,37.1,14.3,6.25,2.65,6.55,0.05,0.4,0.59
SF,2023,REG,6966,479.0,336.0,143.0,4577.0,4018.0,4577.0,2189.0,499,2389.0,207.0,147.0,27.0,33.0,12.0,15.0,1024,475,521,484.0,6.0,0.46,0.51,6.8,8.388,4.121,6.141,0.701,0.025,0.069,9.56,0.069,9.56,8.39,13.62,0.054,4.79,93.0,0.07,11543.0,8.78,22.0,17.0,621.0,239.0,108.0,48.0,113.0,1,1044,363,671,37.1,14.3,6.25,2.65,6.55,0.05,0.35,0.64
TB,2023,POST,894,75.0,48.0,27.0,686.0,649.0,686.0,345.0,44,208.0,31.0,13.0,0.0,6.0,2.0,1.0,130,44,86,53.0,0.0,0.34,0.66,6.88,8.653,0.114,0.137,0.64,0.027,0.08,9.15,0.08,9.15,8.65,14.29,0.0,4.73,12.0,0.07,1580.0,9.46,0.0,1.0,72.0,23.0,10.0,5.0,10.0,0,125,38,83,36.31578947368421,14.526315789473683,6.2631578947368425,2.789473684210526,4.894736842105263,0.0526315789473684,0.3,0.66
TB,2023,REG,5553,558.0,364.0,194.0,4044.0,4865.0,4044.0,1927.0,439,1509.0,188.0,79.0,8.0,28.0,10.0,20.0,1050,417,611,340.0,0.0,0.4,0.58,5.29,8.719,0.857,1.016,0.652,0.018,0.05,7.25,0.05,7.25,8.72,11.11,0.018,3.44,64.0,0.05,9597.0,7.05,13.0,27.0,618.0,253.0,109.0,48.0,83.0,1,1088,415,661,36.31578947368421,14.526315789473683,6.2631578947368425,2.789473684210526,4.894736842105263,0.0526315789473684,0.38,0.61
TEN,2023,REG,5358,483.0,304.0,179.0,3512.0,4569.0,3512.0,1596.0,444,1846.0,158.0,103.0,17.0,14.0,11.0,18.0,1003,429,555,305.0,12.0,0.43,0.55,5.34,9.46,0.955,0.922,0.629,0.023,0.029,7.27,0.029,7.27,9.46,11.55,0.038,4.16,45.0,0.04,8870.0,7.21,6.0,18.0,639.0,296.0,146.0,45.0,80.0,1,1098,471,618,37.588235294117645,17.41176470588235,8.588235294117647,2.647058823529412,4.705882352941177,0.0588235294117647,0.43,0.56
WAS,2023,REG,5766,615.0,407.0,208.0,4174.0,4767.0,4174.0,2092.0,361,1592.0,190.0,99.0,15.0,24.0,21.0,19.0,1064,357,703,334.0,30.0,0.34,0.66,5.42,7.751,19.222,21.964,0.662,0.034,0.039,6.79,0.039,6.79,7.75,10.26,0.042,4.41,63.0,0.05,9940.0,7.19,8.0,16.0,624.0,262.0,105.0,39.0,79.0,0,1122,473,636,36.70588235294117,15.411764705882351,6.176470588235294,2.294117647058824,4.647058823529412,0.0,0.42,0.57
ARI,2024,REG,6310,532.0,374.0,158.0,3859.0,3697.0,3859.0,1972.0,468,2451.0,191.0,136.0,22.0,21.0,11.0,21.0,1041,459,572,403.0,6.0,0.44,0.55,6.06,6.949,0.76,0.906,0.703,0.021,0.039,7.25,0.039,7.25,6.95,10.32,0.047,5.24,64.0,0.05,10169.0,7.4,9.0,22.0,565.0,290.0,89.0,41.0,73.0,0,1046,453,579,33.23529411764706,17.058823529411764,5.235294117647059,2.411764705882353,4.294117647058823,0.0,0.43,0.55
ATL,2024,REG,6502,540.0,364.0,176.0,4283.0,4466.0,4283.0,1958.0,497,2219.0,198.0,133.0,18.0,21.0,19.0,23.0,1090,484,589,366.0,18.0,0.44,0.54,5.97,8.27,4.854,7.297,0.674,0.035,0.039,7.93,0.039,7.93,8.27,11.77,0.036,4.46,60.0,0.04,10785.0,7.7,12.0,16.0,616.0,258.0,67.0,31.0,73.0,3,1070,444,608,36.23529411764706,15.176470588235292,3.941176470588236,1.8235294117647056,4.294117647058823,0.1764705882352941,0.41,0.57
BAL,2024,POST,904,45.0,34.0,11.0,429.0,378.0,429.0,171.0,80,475.0,20.0,29.0,3.0,4.0,1.0,3.0,131,78,50,53.0,0.0,0.6,0.38,6.9,8.4,0.245,0.357,0.756,0.022,0.089,9.53,0.089,9.53,8.4,12.62,0.038,5.94,11.0,0.07,1333.0,8.38,0.0,1.0,55.0,28.0,2.0,5.0,10.0,0,104,44,57,34.0,14.105263157894736,3.3684210526315788,3.1052631578947367,6.578947368421052,0.1052631578947368,0.42,0.55
BAL,2024,REG,7373,473.0,318.0,155.0,4189.0,4162.0,4189.0,2086.0,555,3184.0,199.0,164.0,22.0,41.0,4.0,17.0,1058,541,498,506.0,0.0,0.51,0.47,6.97,8.799,2.701,3.754,0.672,0.008,0.087,8.86,0.087,8.86,8.8,13.17,0.04,5.74,104.0,0.08,11562.0,8.59,12.0,18.0,591.0,240.0,62.0,54.0,115.0,2,1069,374,684,34.0,14.105263157894736,3.3684210526315788,3.1052631578947367,6.578947368421052,0.1052631578947368,0.35,0.64
BUF,2024,POST,1140,82.0,58.0,24.0,636.0,674.0,636.0,322.0,113,504.0,26.0,36.0,6.0,4.0,0.0,4.0,202,108,89,87.0,0.0,0.53,0.44,5.64,8.22,0.17,0.166,0.707,0.0,0.049,7.76,0.049,7.76,8.22,10.97,0.053,4.46,14.0,0.06,1776.0,7.02,1.0,4.0,104.0,34.0,3.0,6.0,16.0,0,165,78,83,35.45,15.15,5.35,2.25,5.4,0.15,0.47,0.5
BUF,2024,REG,6168,514.0,329.0,185.0,3938.0,4262.0,3931.0,2179.0,491,2230.0,181.0,140.0,33.0,30.0,6.0,11.0,1026,471,534,511.0,0.0,0.46,0.52,6.01,8.292,1.073,1.04,0.64,0.012,0.058,7.66,0.058,7.65,8.29,11.95,0.067,4.54,93.0,0.07,10099.0,7.57,16.0,28.0,605.0,269.0,104.0,39.0,92.0,3,1055,430,615,35.45,15.15,5.35,2.25,5.4,0.15,0.41,0.58
CAR,2024,REG,5289,532.0,341.0,191.0,3411.0,4464.0,3411.0,1431.0,411,1878.0,168.0,99.0,19.0,22.0,15.0,17.0,996,402,585,348.0,6.0,0.4,0.59,5.31,8.391,0.979,1.113,0.641,0.028,0.041,6.41,0.041,6.41,8.39,10.0,0.046,4.57,63.0,0.05,8700.0,6.78,9.0,15.0,645.0,317.0,73.0,32.0,61.0,0,1159,573,563,37.94117647058823,18.647058823529413,4.294117647058823,1.8823529411764703,3.588235294117647,0.0,0.49,0.49
CHI,2024,REG,5286,559.0,353.0,206.0,3552.0,4534.0,3552.0,1876.0,431,1734.0,172.0,97.0,13.0,20.0,7.0,22.0,1075,419,640,292.0,0.0,0.39,0.6,4.92,8.111,0.939,1.192,0.631,0.013,0.036,6.35,0.036,6.35,8.11,10.06,0.03,4.02,53.0,0.04,8838.0,6.58,11.0,21.0,577.0,276.0,112.0,40.0,97.0,1,1032,475,546,33.94117647058823,16.235294117647058,6.588235294117647,2.3529411764705883,5.705882352941177,0.0588235294117647,0.46,0.53
CIN,2024,REG,6492,643.0,460.0,183.0,4918.0,4614.0,4918.0,2192.0,381,1574.0,253.0,88.0,12.0,43.0,9.0,23.0,1083,368,701,461.0,18.0,0.34,0.65,5.99,7.176,13.982,22.172,0.715,0.014,0.067,7.65,0.067,7.65,7.18,10.69,0.031,4.13,98.0,0.07,11410.0,7.69,15.0,18.0,595.0,279.0,85.0,36.0,102.0,2,1091,468,607,35.0,16.41176470588235,5.0,2.117647058823529,6.0,0.1176470588235294,0.43,0.56
CLE,2024,REG,5487,638.0,395.0,243.0,3879.0,5139.0,3879.0,1711.0,391,1608.0,180.0,93.0,9.0,19.0,23.0,18.0,1126,387,734,253.0,18.0,0.34,0.65,4.87,8.055,1.207,1.164,0.619,0.036,0.03,6.08,0.03,6.08,8.05,9.82,0.023,4.11,47.0,0.03,9366.0,6.58,4.0,18.0,583.0,254.0,113.0,41.0,105.0,1,1041,463,548,34.294117647058826,14.941176470588236,6.647058823529412,2.411764705882353,6.176470588235294,0.0588235294117647,0.44,0.53
DAL,2024,REG,5797,623.0,398.0,225.0,4092.0,4686.0,4092.0,2030.0,429,1705.0,192.0,98.0,8.0,23.0,14.0,27.0,1107,420,675,340.0,12.0,0.38,0.61,5.24,7.522,0.81,0.975,0.639,0.022,0.037,6.57,0.037,6.57,7.52,10.28,0.019,3.97,54.0,0.04,9889.0,6.82,13.0,22.0,614.0,247.0,52.0,52.0,98.0,1,1049,465,564,36.11764705882353,14.529411764705882,3.0588235294117645,3.0588235294117645,5.764705882352941,0.0588235294117647,0.44,0.54
DEN,2024,POST,238,23.0,14.0,9.0,159.0,275.0,159.0,30.0,17,79.0,7.0,5.0,0.0,1.0,0.0,0.0,42,17,25,7.0,0.0,0.4,0.6,5.67,11.957,0.914,0.561,0.609,0.0,0.043,6.91,0.043,6.91,11.96,11.36,0.0,4.65,2.0,0.04,397.0,7.35,0.0,0.0,47.0,16.0,1.0,2.0,4.0,0,73,41,29,36.388888888888886,16.055555555555557,4.833333333333333,3.611111111111111,7.666666666666667,0.2777777777777778,0.56,0.4
DEN,2024,REG,5716,558.0,379.0,179.0,3808.0,4130.0,3806.0,2089.0,461,1908.0,172.0,124.0,12.0,30.0,12.0,15.0,1056,444,594,391.0,0.0,0.42,0.56,5.41,7.401,13.721,13.61,0.679,0.022,0.054,6.82,0.054,6.82,7.4,10.04,0.026,4.14,72.0,0.05,9522.0,6.81,15.0,18.0,608.0,273.0,86.0,63.0,134.0,5,1098,414,670,36.388888888888886,16.055555555555557,4.833333333333333,3.611111111111111,7.666666666666667,0.2777777777777778,0.38,0.61
